Brand,Price,Year,Model,Details,Image URL,Price_in_USD,Power,Usage,Odometer_miles,Range_miles
Kia,"US$ 21,900",2021,Sportage LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13024817.jpg,21900,Gasolina,Usado,,
Kia,"US$ 21,900",2021,Sportage,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12580761.jpg,21900,Gasolina,Usado,,
Kia,"US$ 21,900",2021,Sportage,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12551640.jpg,21900,Gasolina,Usado,,
Kia,"US$ 21,900",2021,Sportage,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12888365.jpg,21900,Gasolina,Usado,,
Kia,"US$ 21,900",2021,Sportage,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13138240.jpg,21900,Gasolina,Usado,,
Kia,"US$ 21,900",2021,Sportage,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13138151.jpg,21900,Gasolina,Usado,,
Kia,"US$ 21,900",2021,Sportage,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13138092.jpg,21900,Gasolina,Usado,,
Kia,"US$ 21,900",2021,Sportage,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13138070.jpg,21900,Gasolina,Usado,,
Kia,"US$ 32,900",2021,Sorento S,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13164818.jpg,32900,Gasolina,Usado,,
Kia,"US$ 35,900",2021,Sorento SXT,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13164581.jpg,35900,Gasolina,Usado,,
Kia,"RD$ 685,000",2021,Picanto,"2021 - Gasolina - Usado - 45,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13165820.jpg,11174,Gasolina,Usado ,72580,
Kia,"RD$ 930,000",2021,Soul LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13148912.jpg,15171,Gasolina,Usado,,
Kia,"RD$ 729,000",2021,Soluto,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13058667.jpg,11892,Gasolina,Usado,,
Kia,"US$ 40,900",2021,Sorento SX Prestige,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13113906.jpg,40900,Gasolina,Usado,,
Kia,"US$ 35,900",2021,Sorento S,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13112004.jpg,35900,Gasolina,Usado,,
Kia,"RD$ 845,000",2021,Soul LX,"2021 - Gasolina - Usado - 160,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13110443.jpg,13784,Gasolina,Usado ,160000,
Kia,"RD$ 860,000",2021,Soul LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13153933.jpg,14029,Gasolina,Usado,,
Kia,"RD$ 710,000",2021,Picanto,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12774278.jpg,11582,Gasolina,Usado,,
Kia,"US$ 30,000",2021,Sorento EX-T,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13153083.jpg,30000,Gasolina,Usado,,
Kia,"US$ 26,500",2021,Sorento LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12784075.jpg,26500,Gasolina,Usado,,
Kia,"US$ 25,900",2021,Sorento LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12998646.jpg,25900,Gasolina,Usado,,
Kia,"RD$ 719,000",2021,Soluto LX,"2021 - Gasolina - Usado - 64,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13081343.jpg,11729,Gasolina,Usado ,103225,
Kia,"RD$ 770,000",2021,Soluto,"2021 - Gasolina - Usado - 58,490 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13150893.jpg,12561,Gasolina,Usado ,94338,
Kia,"RD$ 1,700,000",2021,Carnival,"2021 - Gasolina - Usado - 1,111 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12987440.jpg,27732,Gasolina,Usado ,1111,
Kia,"RD$ 845,000",2021,Soul Ex Sport,"2021 - Gasolina - Usado - 42,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13134186.jpg,13784,Gasolina,Usado ,42000,
Kia,"US$ 27,900",2021,Carnival,2021 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13133763.jpg,27900,GLP,Usado,,
Kia,"RD$ 790,000",2021,Morning,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13132340.jpg,12887,Gasolina,Usado,,
Kia,"US$ 31,900",2021,Sorento S,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13146518.jpg,31900,Gasolina,Usado,,
Kia,"RD$ 1,595,000",2021,Carnival,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13131041.jpg,26019,Gasolina,Usado,,
Kia,"US$ 43,900",2021,Sorento SX Prestige,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13130221.jpg,43900,Gasolina,Usado,,
Kia,"RD$ 825,000",2021,Soul Ex Sport,"2021 - Gasolina - Usado - 114,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13125766.jpg,13458,Gasolina,Usado ,114000,
Kia,"US$ 32,900",2021,Sorento SX Prestige,"2021 - Gasolina - Usado - 39,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13123799.jpg,32900,Gasolina,Usado ,62903,
Kia,"US$ 39,900",2021,Sorento SX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13089589.jpg,39900,Gasolina,Usado,,
Kia,"RD$ 1,080,000",2021,Sportage EX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13116710.jpg,17618,Gasolina,Usado,,
Kia,"RD$ 739,000",2021,Morning,"2021 - Gasolina - Usado - 47,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13114980.jpg,12055,Gasolina,Usado ,75806,
Kia,"US$ 29,900",2021,Sorento LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12666184.jpg,29900,Gasolina,Usado,,
Kia,"RD$ 1,200,000",2021,Seltos,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12919069.jpg,19575,Gasolina,Usado,,
Kia,"RD$ 930,000",2021,Soul,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13113547.jpg,15171,Gasolina,Usado,,
Kia,"US$ 20,900",2021,Sonet FULL,"2021 - Gasolina - Usado - 79,938 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13112830.jpg,20900,Gasolina,Usado ,128932,
Kia,"US$ 20,900",2021,Seltos,"2021 - Gasolina - Usado - 77,700 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13112769.jpg,20900,Gasolina,Usado ,125322,
Kia,"RD$ 764,900",2021,Rio LX,"2021 - Gasolina - Usado - 30,256 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13101266.jpg,12477,Gasolina,Usado ,48800,
Kia,"RD$ 695,000",2021,Picanto L X,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13097870.jpg,11337,Gasolina,Usado,,
Kia,"US$ 21,900",2021,Seltos,"2021 - Gasolina - Usado - 73,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13084173.jpg,21900,Gasolina,Usado ,117741,
Kia,"RD$ 760,000",2021,Rio LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13082457.jpg,12398,Gasolina,Usado,,
Kia,"US$ 21,000",2021,Sportage LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12917206.jpg,21000,Gasolina,Usado,,
Kia,"US$ 34,995",2021,Sorento SX,"2021 - Gasolina - Usado - 44,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13028593.jpg,34995,Gasolina,Usado ,44000,
Kia,"US$ 36,500",2021,Sorento EX,"2021 - Gasolina - Usado - 72,900 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13022949.jpg,36500,Gasolina,Usado ,72900,
Kia,"RD$ 835,000",2021,Forte LXS,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13021253.jpg,13621,Gasolina,Usado,,
Kia,"US$ 38,500",2021,Sorento,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13002462.jpg,38500,Gasolina,Usado,,
Kia,"RD$ 805,000",2021,Forte LXS,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12986439.jpg,13132,Gasolina,Usado,,
Kia,"RD$ 765,000",2021,Morning,"2021 - Gasolina - Usado - 89,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12962136.jpg,12479,Gasolina,Usado ,143548,
Kia,"US$ 38,900",2021,Sorento EX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12910351.jpg,38900,Gasolina,Usado,,
Kia,"US$ 38,900",2021,Sorento SX,"2021 - Gasolina - Usado - 106,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12940662.jpg,38900,Gasolina,Usado ,106000,
Kia,"RD$ 795,000",2021,Soluto LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12925273.jpg,12969,Gasolina,Usado,,
Kia,"RD$ 795,000",2021,Soluto LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12925174.jpg,12969,Gasolina,Usado,,
Kia,"RD$ 795,000",2021,Soluto LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12924971.jpg,12969,Gasolina,Usado,,
Kia,"RD$ 695,000",2021,Soluto LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12860441.jpg,11337,Gasolina,Usado,,
Kia,"RD$ 795,000",2021,Soluto LX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12925049.jpg,12969,Gasolina,Usado,,
Kia,"RD$ 730,000",2021,Picanto,"2021 - Gasolina - Usado - 30,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12668988.jpg,11908,Gasolina,Usado ,48387,
Kia,"US$ 32,900",2021,Sorento S,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12781636.jpg,32900,Gasolina,Usado,,
Kia,"RD$ 775,000",2021,Morning,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12717799.jpg,12642,Gasolina,Usado,,
Kia,"US$ 34,500",2021,Sorento EX,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12613275.jpg,34500,Gasolina,Usado,,
Kia,"US$ 38,900",2021,Sorento SX Prestige,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12967871.jpg,38900,Gasolina,Usado,,
Kia,"US$ 42,500",2021,Sorento Limited,2021 - Diesel - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12524950.jpg,42500,Diesel,Usado,,
Kia,"US$ 22,500",2021,Sportage LX,"2021 - Gasolina - Usado - 103,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12486788.jpg,22500,Gasolina,Usado ,166129,
Kia,"RD$ 760,000",2021,Picanto L X,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12370057.jpg,12398,Gasolina,Usado,,
Kia,"RD$ 970,000",2021,Soul,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12037779.jpg,15823,Gasolina,Usado,,
Kia,"US$ 22,000",2020,Sportage LX,"2020 - Gasolina - Usado - 94,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13160676.jpg,22000,Gasolina,Usado ,94000,
Kia,"RD$ 1,200,000",2020,Sportage,"2020 - Gasolina - Usado - 60,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13125472.jpg,19575,Gasolina,Usado ,60000,
Kia,"RD$ 865,000",2020,Soul LX,"2020 - Gasolina - Usado - 140,162 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13074790.jpg,14110,Gasolina,Usado ,140162,
Kia,"RD$ 645,000",2020,Morning,"2020 - GLP - Usado - 108,693 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13189879.jpg,10522,GLP,Usado ,175311,
Kia,"RD$ 845,000",2020,Soul,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13146295.jpg,13784,Gasolina,Usado,,
Kia,"US$ 17,990",2020,Soul,"2020 - Gasolina - Usado - 103,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12178849.jpg,17990,Gasolina,Usado ,103000,
Kia,"US$ 21,900",2020,Sorento LX,"2020 - Gasolina - Usado - 84,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12656869.jpg,21900,Gasolina,Usado ,135483,
Kia,"US$ 17,600",2020,Sorento,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13180841.jpg,17600,Gasolina,Usado,,
Kia,"RD$ 1,100,000",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13182960.jpg,17944,Gasolina,Usado,,
Kia,"US$ 25,000",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13143996.jpg,25000,Gasolina,Usado,,
Kia,"US$ 22,900",2020,Sportage SX,"2020 - Gasolina - Usado - 120,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13115867.jpg,22900,Gasolina,Usado ,120000,
Kia,"RD$ 675,000",2020,Morning,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12886929.jpg,11011,GLP,Usado,,
Kia,"RD$ 1,089,000",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13099947.jpg,17765,Gasolina,Usado,,
Kia,"RD$ 695,000",2020,Picanto L X,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12727712.jpg,11337,Gasolina,Usado,,
Kia,"RD$ 655,000",2020,Picanto L X,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12561341.jpg,10685,Gasolina,Usado,,
Kia,"RD$ 1,155,000",2020,Sportage LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13112848.jpg,18841,Gasolina,Usado,,
Kia,"US$ 20,500",2020,Sportage LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13094104.jpg,20500,Gasolina,Usado,,
Kia,"US$ 23,990",2020,Sorento EX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13172861.jpg,23990,Gasolina,Usado,,
Kia,"US$ 28,900",2020,Telluride LX,"2020 - Gasolina - Usado - 170,724 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13137828.jpg,28900,Gasolina,Usado ,170724,
Kia,"RD$ 1,159,000",2020,Sportage LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13166235.jpg,18907,Gasolina,Usado,,
Kia,"RD$ 1,159,000",2020,Sportage LX,2020 - Gasolina - Usado - 145 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/12836658.jpg,18907,Gasolina,Usado ,145,
Kia,"US$ 21,000",2020,K-5,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13126261.jpg,21000,Gasolina,Usado,,
Kia,"RD$ 870,000",2020,K-5,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13189205.jpg,14192,GLP,Usado,,
Kia,"RD$ 900,000",2020,K-5,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13189189.jpg,14681,GLP,Usado,,
Kia,"US$ 18,900",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13031669.jpg,18900,Gasolina,Usado,,
Kia,"US$ 21,300",2020,Sportage LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13016087.jpg,21300,Gasolina,Usado,,
Kia,"RD$ 890,000",2020,Soul Plus,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12580330.jpg,14518,Gasolina,Usado,,
Kia,"RD$ 825,000",2020,Soul Plus,"2020 - Gasolina - Usado - 52,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13090476.jpg,13458,Gasolina,Usado ,52000,
Kia,"RD$ 1,149,000",2020,Sorento,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13185974.jpg,18743,Gasolina,Usado,,
Kia,"US$ 22,500",2020,Sorento EX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13185537.jpg,22500,Gasolina,Usado,,
Kia,"US$ 20,900",2020,Sportage LX,"2020 - Gasolina - Usado - 130,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13155041.jpg,20900,Gasolina,Usado ,130000,
Kia,"US$ 23,000",2020,Sportage LX,"2020 - Gasolina - Usado - 193,215 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12923276.jpg,23000,Gasolina,Usado ,193215,
Kia,"RD$ 895,000",2020,Soul Ex Sport,"2020 - Gasolina - Usado - 91,452 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13127850.jpg,14600,Gasolina,Usado ,91452,
Kia,"US$ 26,900",2020,Telluride S,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12894736.jpg,26900,Gasolina,Usado,,
Kia,"RD$ 1,200,000",2020,K-7,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13188574.jpg,19575,GLP,Usado,,
Kia,"RD$ 1,200,000",2020,K-7,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13188551.jpg,19575,GLP,Usado,,
Kia,"RD$ 1,299,000",2020,Sportage LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12656942.jpg,21190,Gasolina,Usado,,
Kia,"US$ 34,499",2020,Telluride SX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12607900.jpg,34499,Gasolina,Usado,,
Kia,"RD$ 849,000",2020,Forte,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12845124.jpg,13849,Gasolina,Usado,,
Kia,"US$ 27,900",2020,Telluride LX,"2020 - Gasolina - Usado - 76,697 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13030316.jpg,27900,Gasolina,Usado ,76697,
Kia,"US$ 20,000",2020,Sportage LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13057420.jpg,20000,Gasolina,Usado,,
Kia,"US$ 20,500",2020,Sportage LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12815035.jpg,20500,Gasolina,Usado,,
Kia,"RD$ 1,250,000",2020,Sportage,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13121020.jpg,20391,Gasolina,Usado,,
Kia,"RD$ 1,280,000",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13026414.jpg,20880,Gasolina,Usado,,
Kia,"US$ 22,900",2020,Sorento,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12908807.jpg,22900,Gasolina,Usado,,
Kia,"US$ 23,999",2020,Sorento EX,"2020 - Gasolina - Usado - 62,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12663514.jpg,23999,Gasolina,Usado ,62000,
Kia,"US$ 21,300",2020,Sportage LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13160986.jpg,21300,Gasolina,Usado,,
Kia,"US$ 21,900",2020,Sportage,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/10600862.jpg,21900,Gasolina,Usado,,
Kia,"RD$ 820,000",2020,Soul,2020 - Gasolina - Usado - 111 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/12853904.jpg,13376,Gasolina,Usado ,111,
Kia,"US$ 20,000",2020,Sportage,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13145883.jpg,20000,Gasolina,Usado,,
Kia,"RD$ 675,000",2020,Morning,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12940862.jpg,11011,GLP,Usado,,
Kia,"RD$ 1,325,000",2020,K-5 Prestige,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13098529.jpg,21615,Gasolina,Usado,,
Kia,"US$ 18,900",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12901307.jpg,18900,Gasolina,Usado,,
Kia,"US$ 19,900",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13079431.jpg,19900,Gasolina,Usado,,
Kia,"RD$ 1,049,000",2020,Sportage Sport,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12553447.jpg,17112,Gasolina,Usado,,
Kia,"US$ 20,900",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12716067.jpg,20900,Gasolina,Usado,,
Kia,"RD$ 769,000",2020,Forte LXS,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12790849.jpg,12544,Gasolina,Usado,,
Kia,"RD$ 875,000",2020,Soul X-LINE,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13140507.jpg,14274,Gasolina,Usado,,
Kia,"RD$ 815,000",2020,Soul,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13010025.jpg,13295,Gasolina,Usado,,
Kia,"US$ 22,500",2020,K-5 Deluxe,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12501236.jpg,22500,GLP,Usado,,
Kia,"US$ 18,500",2020,Sportage LX,2020 - Gasolina - Usado - 1 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/13157000.jpg,18500,Gasolina,Usado ,1,
Kia,"RD$ 1,190,000",2020,K-5,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12853692.jpg,19412,GLP,Usado,,
Kia,"RD$ 1,125,000",2020,Sportage LX,"2020 - Gasolina - Usado - 70,500 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13031096.jpg,18352,Gasolina,Usado ,70500,
Kia,"US$ 20,500",2020,Sportage,"2020 - Gasolina - Usado - 112,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13184052.jpg,20500,Gasolina,Usado ,112000,
Kia,"RD$ 1,250,000",2020,K-5,"2020 - Gasolina - Usado - 118,407 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13139797.jpg,20391,Gasolina,Usado ,190979,
Kia,"RD$ 950,000",2020,Soul GT Line,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13112416.jpg,15497,Gasolina,Usado,,
Kia,"RD$ 1,230,000",2020,Sportage,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12784667.jpg,20065,Gasolina,Usado,,
Kia,"RD$ 1,295,000",2020,K-5 Prestige,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13002924.jpg,21125,GLP,Usado,,
Kia,"US$ 23,900",2020,Sorento Sport,"2020 - Diesel - Usado - 71,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13182118.jpg,23900,Diesel,Usado ,114516,
Kia,"RD$ 1,245,000",2020,K-5 Luxury,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13182089.jpg,20309,GLP,Usado,,
Kia,"US$ 17,900",2020,Sorento LX,2020 - Gasolina - Usado - 110 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/12408970.jpg,17900,Gasolina,Usado ,110,
Kia,"RD$ 895,000",2020,K-5,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13048195.jpg,14600,Gasolina,Usado,,
Kia,"RD$ 850,000",2020,Soul,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13181569.jpg,13866,Gasolina,Usado,,
Kia,"RD$ 1,290,000",2020,K-5,"2020 - GLP - Usado - 111,746 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12847186.jpg,21044,GLP,Usado ,180235,
Kia,"RD$ 675,000",2020,Morning,"2020 - GLP - Usado - 77,481 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12857597.jpg,11011,GLP,Usado ,124969,
Kia,"RD$ 1,285,000",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13181358.jpg,20962,Gasolina,Usado,,
Kia,"US$ 22,900",2020,Sorento EX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13180966.jpg,22900,Gasolina,Usado,,
Kia,"US$ 22,000",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13180448.jpg,22000,Gasolina,Usado,,
Kia,"RD$ 650,000",2020,Picanto,"2020 - Gasolina - Usado - 71,235 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13060117.jpg,10603,Gasolina,Usado ,114895,
Kia,"RD$ 1,180,000",2020,Sportage,"2020 - Gasolina - Usado - 83,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12765569.jpg,19249,Gasolina,Usado ,83000,
Kia,"RD$ 1,145,000",2020,K-5 Prestige,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13164386.jpg,18678,GLP,Usado,,
Kia,"RD$ 800,000",2020,Rio LX,"2020 - Gasolina - Usado - 63,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13180822.jpg,13050,Gasolina,Usado ,101612,
Kia,"RD$ 1,125,000",2020,Sportage LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13066714.jpg,18352,Gasolina,Usado,,
Kia,"RD$ 1,160,000",2020,K-5,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13134567.jpg,18923,GLP,Usado,,
Kia,"RD$ 655,000",2020,Morning,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13014876.jpg,10685,GLP,Usado,,
Kia,"RD$ 655,000",2020,Morning,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12943044.jpg,10685,Gasolina,Usado,,
Kia,"RD$ 1,195,000",2020,K-5,2020 - GLP - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12894628.jpg,19494,GLP,Usado,,
Kia,"US$ 21,500",2020,Sportage EX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12811219.jpg,21500,Gasolina,Usado,,
Kia,"US$ 22,000",2020,Sorento LX,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13086679.jpg,22000,Gasolina,Usado,,
Kia,"US$ 19,900",2020,Sportage LX,2020 - Gasolina - Usado - 1 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/12637224.jpg,19900,Gasolina,Usado ,1,
